Length	GCpercent	ACAUACU	ACAUAC	ACAUA	ACAU	ACA	GCGCGG	GCGCG	GCGC	Type
254	0.6614173228346457	0	0	0	0	3	0	0	2	3pUTR
24	0.5	0	0	0	0	0	0	0	0	3pUTR
121	0.5206611570247934	0	0	1	1	1	0	0	0	3pUTR
45	0.5111111111111111	0	0	0	0	0	0	0	0	3pUTR
355	0.36056338028169016	0	0	0	1	6	0	0	0	3pUTR
199	0.47738693467336685	0	0	1	3	6	0	0	0	3pUTR
80	0.475	0	0	0	0	1	0	0	0	3pUTR
237	0.5864978902953587	0	0	0	0	2	0	0	1	3pUTR
8345	0.36321150389454765	3	3	11	50	117	0	0	1	3pUTR
115	0.48695652173913045	0	0	1	1	3	0	0	0	3pUTR
16	0.625	0	0	0	0	1	0	0	0	3pUTR
226	0.584070796460177	0	0	0	0	2	0	0	1	3pUTR
112	0.41964285714285715	0	0	0	0	3	0	0	0	3pUTR
35	0.5714285714285714	0	0	0	0	0	0	0	0	3pUTR
127	0.3858267716535433	0	0	0	0	3	0	0	0	3pUTR
150	0.5466666666666666	0	0	0	0	2	0	0	1	3pUTR
46	0.391304347826087	0	0	0	0	1	0	0	0	3pUTR
35	0.5714285714285714	0	0	0	0	0	0	0	0	3pUTR
226	0.584070796460177	0	0	0	0	2	0	0	1	3pUTR
710	0.2943661971830986	0	0	1	1	6	0	0	0	3pUTR
355	0.36056338028169016	0	0	0	1	6	0	0	0	3pUTR
81	0.43209876543209874	0	0	0	0	3	0	0	0	3pUTR
710	0.2943661971830986	0	0	1	1	6	0	0	0	3pUTR
30	0.3333333333333333	0	0	0	0	0	0	0	0	3pUTR
137	0.6204379562043796	0	0	0	0	3	0	0	0	3pUTR
64	0.625	0	0	0	0	0	0	1	1	3pUTR
117	0.6239316239316239	0	0	0	0	2	0	0	0	3pUTR
348	0.3620689655172414	0	0	0	1	6	0	0	0	3pUTR
775	0.3419354838709677	0	0	0	4	12	0	0	0	3pUTR
408	0.29901960784313725	0	0	0	0	2	0	0	0	3pUTR
61	0.5409836065573771	0	0	0	0	2	0	0	0	3pUTR
184	0.375	0	0	0	3	8	0	0	0	3pUTR
12	0.5833333333333334	0	0	0	0	0	0	0	0	3pUTR
68	0.5735294117647058	0	0	0	0	1	0	0	0	3pUTR
31	0.5161290322580645	0	0	0	0	2	0	0	0	3pUTR
20	0.55	0	0	0	0	0	0	0	0	3pUTR
13	0.6923076923076923	0	0	0	0	1	0	0	0	3pUTR
38	0.5789473684210527	0	0	0	0	1	0	0	0	3pUTR
38	0.5789473684210527	0	0	0	0	1	0	0	0	3pUTR
104	0.38461538461538464	0	0	0	1	3	0	0	0	3pUTR
40	0.4	0	0	0	0	0	0	0	0	3pUTR
213	0.29577464788732394	0	0	0	4	6	0	0	0	3pUTR
4095	0.3785103785103785	0	0	3	17	71	0	0	0	3pUTR
71	0.38028169014084506	0	0	1	1	2	0	0	0	3pUTR
2506	0.5598563447725459	0	0	0	3	34	1	3	12	3pUTR
669	0.4155455904334828	0	0	1	4	11	0	0	0	3pUTR
534	0.5449438202247191	0	0	0	2	5	0	0	0	3pUTR
238	0.5882352941176471	0	0	0	0	1	0	0	0	3pUTR
3284	0.41169305724725946	0	2	3	18	74	0	0	3	3pUTR
137	0.39416058394160586	0	0	0	0	2	0	0	0	3pUTR
84	0.40476190476190477	0	0	0	0	1	0	0	0	3pUTR
707	0.3564356435643564	0	0	0	4	16	0	0	1	3pUTR
15	0.4	0	0	0	0	1	0	0	0	3pUTR
362	0.36187845303867405	0	0	0	1	8	0	0	0	3pUTR
177	0.5141242937853108	0	0	0	0	2	0	0	0	3pUTR
288	0.4756944444444444	0	0	0	0	3	0	0	0	3pUTR
288	0.5972222222222222	0	0	0	1	2	0	0	0	3pUTR
139	0.4748201438848921	0	0	0	1	5	0	0	0	3pUTR
32	0.28125	0	0	0	0	1	0	0	0	3pUTR
19	0.21052631578947367	0	0	0	0	1	0	0	0	3pUTR
294	0.41836734693877553	0	0	0	1	4	0	0	0	3pUTR
23	0.6086956521739131	0	0	0	0	0	0	0	0	3pUTR
399	0.41102756892230574	0	0	0	1	5	0	0	0	3pUTR
318	0.48742138364779874	0	0	0	2	8	0	0	0	3pUTR
28	0.32142857142857145	0	0	0	1	3	0	0	0	3pUTR
32	0.28125	0	0	0	0	2	0	0	0	3pUTR
353	0.3342776203966006	0	0	2	3	5	0	0	0	3pUTR
37	0.2972972972972973	0	0	0	0	0	0	0	0	3pUTR
96	0.625	0	0	0	0	0	0	0	0	3pUTR
752	0.30186170212765956	0	0	2	5	11	0	0	0	3pUTR
61	0.5737704918032787	0	0	0	1	2	0	0	0	3pUTR
449	0.5300668151447662	0	0	0	0	6	0	0	1	3pUTR
76	0.47368421052631576	0	0	0	1	2	0	0	0	3pUTR
76	0.47368421052631576	0	0	0	1	2	0	0	0	3pUTR
50	0.3	0	0	0	0	1	0	0	0	3pUTR
76	0.47368421052631576	0	0	0	1	2	0	0	0	3pUTR
110	0.5454545454545454	0	0	0	0	0	0	0	0	3pUTR
5250	0.36838095238095236	0	1	2	22	89	0	0	0	3pUTR
120	0.4083333333333333	0	0	0	1	3	0	0	0	3pUTR
77	0.4675324675324675	0	0	0	1	3	0	0	0	3pUTR
203	0.33497536945812806	0	0	0	0	3	0	0	0	3pUTR
76	0.2631578947368421	0	0	0	0	0	0	0	0	3pUTR
124	0.3548387096774194	0	0	0	0	0	0	0	0	3pUTR
378	0.5	0	0	0	1	6	0	0	1	3pUTR
213	0.6384976525821596	0	0	0	0	1	0	0	1	3pUTR
57	0.49122807017543857	0	0	0	0	0	0	0	0	3pUTR
1667	0.3599280143971206	1	2	4	13	34	1	1	1	3pUTR
1667	0.3599280143971206	1	2	4	13	34	1	1	1	3pUTR
120	0.45	0	0	0	1	3	0	0	0	3pUTR
58	0.7586206896551724	0	0	0	0	0	0	0	1	3pUTR
344	0.5784883720930233	0	0	0	0	6	0	0	0	3pUTR
91	0.7142857142857143	0	0	0	0	1	0	0	1	3pUTR
16	0.4375	0	0	0	0	1	0	0	0	3pUTR
142	0.4859154929577465	0	0	0	1	3	0	0	0	3pUTR
1547	0.4078862314156432	0	0	0	3	33	1	1	1	3pUTR
348	0.4166666666666667	0	0	0	0	10	1	1	1	3pUTR
3	0.6666666666666666	0	0	0	0	0	0	0	0	3pUTR
3	0.6666666666666666	0	0	0	0	0	0	0	0	3pUTR
2236	0.3492844364937388	0	2	7	17	46	0	0	1	3pUTR
3	0.6666666666666666	0	0	0	0	0	0	0	0	3pUTR
9	0.2222222222222222	0	0	0	0	0	0	0	0	3pUTR
247	0.5060728744939271	0	0	0	0	2	0	0	1	3pUTR
52	0.4230769230769231	0	0	0	0	0	0	0	0	3pUTR
157	0.29936305732484075	0	0	0	0	5	0	0	0	3pUTR
247	0.5060728744939271	0	0	0	0	2	0	0	1	3pUTR
187	0.2620320855614973	0	0	0	2	3	0	0	0	3pUTR
93	0.3548387096774194	0	0	1	1	5	0	0	0	3pUTR
407	0.5626535626535627	0	0	1	2	6	0	0	0	3pUTR
3	0.3333333333333333	0	0	0	0	0	0	0	0	3pUTR
343	0.5685131195335277	0	0	0	0	4	0	0	0	3pUTR
76	0.5657894736842105	0	0	0	0	2	0	0	0	3pUTR
111	0.5585585585585585	0	0	0	0	2	0	0	0	3pUTR
76	0.5657894736842105	0	0	0	0	2	0	0	0	3pUTR
126	0.5873015873015873	0	0	0	0	4	0	0	0	3pUTR
271	0.5018450184501845	0	0	0	3	9	0	0	1	3pUTR
103	0.4077669902912621	0	0	0	1	3	0	0	0	3pUTR
106	0.39622641509433965	0	0	0	0	0	0	0	0	3pUTR
624	0.3717948717948718	0	0	0	1	8	0	0	0	3pUTR
8	0.75	0	0	0	0	0	0	0	0	3pUTR
489	0.5071574642126789	0	0	0	1	4	0	0	1	3pUTR
224	0.3169642857142857	0	0	0	0	2	0	0	0	3pUTR
83	0.5301204819277109	0	0	0	0	0	0	0	0	3pUTR
92	0.3695652173913043	0	0	0	1	1	0	0	0	3pUTR
19	0.5789473684210527	0	0	0	0	0	0	0	0	3pUTR
19	0.5789473684210527	0	0	0	0	0	0	0	0	3pUTR
280	0.3535714285714286	0	0	0	2	8	0	0	0	3pUTR
147	0.42857142857142855	0	0	0	1	2	0	0	0	3pUTR
51	0.3137254901960784	0	0	0	0	1	0	0	0	3pUTR
623	0.6741573033707865	0	0	0	1	2	0	3	9	3pUTR
103	0.4563106796116505	0	0	0	0	1	0	0	0	3pUTR
454	0.6894273127753304	0	0	0	0	6	1	1	4	3pUTR
578	0.5657439446366782	0	0	0	0	7	0	0	2	3pUTR
302	0.4966887417218543	0	0	0	0	5	0	0	0	3pUTR
97	0.5051546391752577	0	0	0	1	5	0	0	0	3pUTR
154	0.37012987012987014	0	0	0	2	2	0	0	0	3pUTR
9908	0.4033104561970125	0	0	15	49	141	0	1	6	3pUTR
133	0.3609022556390977	0	0	0	0	3	0	0	0	3pUTR
22	0.45454545454545453	0	0	1	1	1	0	0	0	3pUTR
77	0.42857142857142855	0	0	0	0	1	0	0	0	3pUTR
214	0.4672897196261682	0	0	0	0	0	0	0	0	3pUTR
111	0.35135135135135137	0	0	0	0	1	0	0	0	3pUTR
109	0.5229357798165137	0	0	0	0	1	0	0	0	3pUTR
170	0.5529411764705883	0	0	0	1	3	0	0	4	3pUTR
133	0.5037593984962406	0	0	0	4	5	0	0	0	3pUTR
105	0.5619047619047619	0	0	0	0	2	0	0	0	3pUTR
118	0.6186440677966102	0	0	0	1	6	0	0	0	3pUTR
13	0.5384615384615384	0	0	0	0	0	0	0	0	3pUTR
169	0.4911242603550296	0	0	0	0	0	0	0	0	3pUTR
83	0.4578313253012048	0	0	0	0	0	0	0	0	3pUTR
188	0.601063829787234	0	0	0	1	7	0	0	0	3pUTR
89	0.6404494382022472	0	0	0	0	0	0	0	0	3pUTR
5	0.4	0	0	0	0	1	0	0	0	3pUTR
5	0.4	0	0	0	0	1	0	0	0	3pUTR
27	0.6666666666666666	0	0	0	0	1	0	0	0	3pUTR
300	0.6	0	0	0	0	3	0	0	0	3pUTR
34	0.5882352941176471	0	0	0	0	0	0	0	0	3pUTR
674	0.5637982195845698	0	0	0	1	11	0	0	1	3pUTR
609	0.5977011494252874	0	0	0	1	9	0	0	1	3pUTR
208	0.34134615384615385	0	0	0	1	4	0	0	0	3pUTR
46	0.391304347826087	0	0	0	0	0	0	0	0	3pUTR
1367	0.37820043891733723	0	0	2	6	24	0	0	0	3pUTR
1168	0.5976027397260274	0	0	1	3	15	0	0	3	3pUTR
368	0.37771739130434784	0	0	1	2	7	0	0	0	3pUTR
88	0.45454545454545453	0	0	0	0	3	0	0	0	3pUTR
197	0.5126903553299492	0	0	0	2	4	0	0	0	3pUTR
190	0.4263157894736842	0	0	0	1	2	0	0	0	3pUTR
190	0.4263157894736842	0	0	0	1	2	0	0	0	3pUTR
455	0.5230769230769231	0	0	0	1	7	0	0	2	3pUTR
104	0.5192307692307693	0	0	0	0	2	0	0	0	3pUTR
140	0.5714285714285714	0	0	0	0	1	0	0	0	3pUTR
84	0.6785714285714286	0	0	0	0	1	0	0	1	3pUTR
103	0.6213592233009708	0	0	0	0	1	0	0	0	3pUTR
38	0.7631578947368421	0	0	0	0	0	0	0	1	3pUTR
36	0.3888888888888889	0	0	0	1	1	0	0	0	3pUTR
50	0.34	0	0	0	0	0	0	0	0	3pUTR
5	0.4	0	0	0	0	0	0	0	0	3pUTR
427	0.6370023419203747	0	0	0	0	2	0	0	0	3pUTR
91	0.4725274725274725	0	0	0	0	2	0	0	0	3pUTR
251	0.29880478087649404	0	0	0	0	1	0	0	0	3pUTR
42	0.3333333333333333	0	0	0	0	1	0	0	0	3pUTR
43	0.5348837209302325	0	0	0	0	1	0	0	0	3pUTR
43	0.5348837209302325	0	0	0	0	1	0	0	0	3pUTR
172	0.6395348837209303	0	0	0	0	0	0	0	1	3pUTR
521	0.5950095969289827	0	0	0	5	11	0	0	1	3pUTR
98	0.46938775510204084	0	0	0	0	2	0	0	0	3pUTR
1355	0.6273062730627307	0	0	0	3	15	0	0	2	3pUTR
135	0.7111111111111111	0	0	0	0	0	0	0	1	3pUTR
30	0.6666666666666666	0	0	0	0	0	0	0	0	3pUTR
455	0.37142857142857144	0	0	0	3	9	0	0	1	3pUTR
51	0.39215686274509803	0	0	0	0	0	0	0	0	3pUTR
132	0.5681818181818182	0	0	0	0	2	0	0	0	3pUTR
206	0.3786407766990291	0	0	0	0	8	0	0	0	3pUTR
119	0.2689075630252101	0	0	0	1	1	0	0	0	3pUTR
952	0.3739495798319328	0	0	1	5	13	0	0	0	3pUTR
1459	0.34681288553803974	0	0	1	6	16	0	0	0	3pUTR
79	0.45569620253164556	0	0	0	0	0	0	0	0	3pUTR
124	0.5241935483870968	0	0	0	0	4	0	0	0	3pUTR
642	0.38161993769470404	0	0	0	0	9	0	0	0	3pUTR
311	0.2604501607717042	0	0	0	2	5	0	0	0	3pUTR
623	0.40770465489566615	0	0	0	1	8	0	0	4	3pUTR
380	0.31842105263157894	0	0	0	3	9	0	0	0	3pUTR
346	0.28034682080924855	0	0	0	2	6	0	0	0	3pUTR
2533	0.39399921042242403	0	0	4	11	51	0	0	0	3pUTR
2723	0.3903782592728608	0	0	5	12	57	0	0	0	3pUTR
2723	0.3903782592728608	0	0	5	12	57	0	0	0	3pUTR
399	0.6616541353383458	0	0	0	0	3	0	1	2	3pUTR
100	0.48	0	0	0	0	1	0	0	0	3pUTR
309	0.6666666666666666	0	0	0	0	1	0	0	1	3pUTR
170	0.5705882352941176	0	0	0	0	2	0	0	0	3pUTR
41	0.4146341463414634	0	0	0	0	0	0	0	0	3pUTR
246	0.37398373983739835	0	0	0	1	2	0	0	0	3pUTR
55	0.38181818181818183	0	0	0	0	0	0	0	1	3pUTR
3458	0.35193753614806245	0	0	2	15	52	0	0	0	3pUTR
7	0.14285714285714285	0	0	0	0	0	0	0	0	3pUTR
36	0.6388888888888888	0	0	0	0	1	0	0	1	3pUTR
187	0.3850267379679144	0	0	0	1	6	0	0	0	3pUTR
4	0.5	0	0	0	0	0	0	0	0	3pUTR
278	0.4136690647482014	0	0	0	1	2	0	0	0	3pUTR
226	0.252212389380531	0	0	1	2	4	0	0	0	3pUTR
104	0.4230769230769231	0	0	0	0	3	0	0	0	3pUTR
66	0.3484848484848485	0	0	0	1	1	0	0	0	3pUTR
92	0.391304347826087	0	0	0	0	0	0	0	0	3pUTR
92	0.391304347826087	0	0	0	0	0	0	0	0	3pUTR
7	0.14285714285714285	0	0	0	0	0	0	0	0	3pUTR
433	0.43187066974595845	0	0	1	1	9	0	0	0	3pUTR
245	0.3142857142857143	0	0	1	4	9	0	0	0	3pUTR
177	0.3785310734463277	0	0	1	2	7	0	0	0	3pUTR
203	0.5763546798029556	0	0	0	0	4	0	0	1	3pUTR
16	0.5	0	0	0	0	0	0	0	0	3pUTR
1610	0.3136645962732919	0	0	3	10	35	0	0	0	3pUTR
27	0.3333333333333333	0	0	0	1	2	0	0	0	3pUTR
163	0.4110429447852761	0	0	0	0	1	0	0	0	3pUTR
112	0.5446428571428571	0	0	0	0	5	0	0	0	3pUTR
100	0.53	0	0	0	0	1	0	0	0	3pUTR
208	0.5769230769230769	0	0	0	0	3	0	0	0	3pUTR
136	0.5588235294117647	0	0	0	1	5	0	0	0	3pUTR
69	0.5797101449275363	0	0	0	0	1	0	0	0	3pUTR
26	0.38461538461538464	0	0	0	0	0	0	0	0	3pUTR
118	0.5254237288135594	0	0	0	1	7	0	0	0	3pUTR
177	0.5084745762711864	0	0	0	0	1	0	0	0	3pUTR
88	0.4431818181818182	0	0	0	0	3	0	0	0	3pUTR
63	0.42857142857142855	0	0	0	0	2	0	0	0	3pUTR
57	0.543859649122807	0	0	0	0	1	0	0	0	3pUTR
47	0.5319148936170213	0	0	0	0	0	0	0	0	3pUTR
80	0.6	0	0	0	1	3	0	0	0	3pUTR
18	0.7222222222222222	0	0	0	0	0	0	0	0	3pUTR
221	0.6515837104072398	0	0	0	2	3	0	0	1	3pUTR
245	0.2816326530612245	0	0	0	2	3	0	0	0	3pUTR
277	0.47653429602888087	0	0	0	1	6	0	0	1	3pUTR
910	0.4824175824175824	0	1	2	4	19	0	0	0	3pUTR
46	0.5217391304347826	0	0	0	0	1	0	0	0	3pUTR
82	0.4878048780487805	0	0	0	0	1	0	0	0	3pUTR
182	0.5274725274725275	0	0	0	0	2	0	0	0	3pUTR
13	0.3076923076923077	0	0	0	0	0	0	0	0	3pUTR
464	0.6099137931034483	0	0	0	1	7	0	0	1	3pUTR
50	0.66	0	0	0	0	1	0	0	0	3pUTR
134	0.5597014925373134	0	0	0	0	3	0	1	1	3pUTR
2429	0.41086867023466445	0	1	3	11	31	0	0	0	3pUTR
64	0.53125	0	0	0	0	2	0	0	0	3pUTR
385	0.5454545454545454	0	0	0	0	5	1	2	2	3pUTR
154	0.3961038961038961	0	0	0	2	3	0	0	0	3pUTR
203	0.645320197044335	0	0	0	2	3	0	0	3	3pUTR
400	0.5375	0	0	0	1	2	0	0	1	3pUTR
238	0.5294117647058824	0	0	0	1	1	0	0	1	3pUTR
151	0.4105960264900662	0	0	0	2	10	0	0	0	3pUTR
18	0.4444444444444444	0	0	0	0	1	0	0	0	3pUTR
95	0.4421052631578947	0	0	0	0	3	0	0	0	3pUTR
185	0.372972972972973	0	0	0	0	1	0	0	0	3pUTR
132	0.42424242424242425	0	0	0	0	3	0	0	0	3pUTR
86	0.4069767441860465	0	0	0	0	1	0	0	0	3pUTR
42	0.38095238095238093	0	0	0	0	0	0	0	0	3pUTR
74	0.581081081081081	0	0	0	1	2	0	0	0	3pUTR
408	0.39705882352941174	0	0	0	0	5	0	0	0	3pUTR
424	0.36556603773584906	0	0	3	4	14	0	0	0	3pUTR
170	0.40588235294117647	0	1	1	2	3	0	0	0	3pUTR
70	0.44285714285714284	0	0	0	0	1	0	0	0	3pUTR
114	0.47368421052631576	0	0	0	1	3	0	0	0	3pUTR
587	0.454855195911414	0	0	1	4	9	0	0	1	3pUTR
22	0.5454545454545454	0	0	0	0	0	0	0	0	3pUTR
255	0.4980392156862745	0	0	0	1	5	0	0	0	3pUTR
169	0.4437869822485207	0	0	0	0	1	0	0	0	3pUTR
196	0.5969387755102041	0	0	0	1	1	0	0	2	3pUTR
397	0.6020151133501259	0	0	1	3	5	0	1	2	3pUTR
61	0.7049180327868853	0	0	0	1	1	0	0	0	3pUTR
374	0.6524064171122995	0	0	0	2	4	0	1	2	3pUTR
448	0.6049107142857143	0	0	1	3	5	0	1	2	3pUTR
76	0.631578947368421	0	0	0	0	0	0	0	0	3pUTR
54	0.5740740740740741	0	0	0	0	1	0	0	0	3pUTR
273	0.32967032967032966	0	0	0	0	2	0	0	0	3pUTR
105	0.6190476190476191	0	0	0	0	0	0	0	1	3pUTR
66	0.696969696969697	0	0	0	0	0	0	0	0	3pUTR
441	0.6077097505668935	0	0	0	0	4	0	0	1	3pUTR
153	0.5424836601307189	0	0	0	0	2	0	0	0	3pUTR
122	0.47540983606557374	0	0	0	0	3	0	0	0	3pUTR
195	0.6358974358974359	0	0	0	0	0	0	1	2	3pUTR
86	0.43023255813953487	0	0	0	1	2	0	0	0	3pUTR
336	0.5714285714285714	0	0	1	1	5	0	0	1	3pUTR
1426	0.5953716690042076	0	0	0	1	19	0	0	4	3pUTR
78	0.5641025641025641	0	0	0	0	1	0	0	0	3pUTR
756	0.43915343915343913	0	1	1	5	12	0	0	1	3pUTR
1032	0.40988372093023256	0	1	3	10	21	0	0	1	3pUTR
1653	0.46218995765275256	0	0	0	4	23	0	0	1	3pUTR
185	0.3027027027027027	0	0	0	1	3	0	0	0	3pUTR
1692	0.34929078014184395	0	0	2	11	27	0	0	0	3pUTR
297	0.5420875420875421	0	0	0	1	6	0	0	0	3pUTR
154	0.38961038961038963	0	0	0	1	4	0	0	0	3pUTR
109	0.44954128440366975	0	0	0	0	3	0	0	0	3pUTR
233	0.2703862660944206	0	0	0	1	3	0	0	0	3pUTR
480	0.30625	0	0	0	3	5	0	0	0	3pUTR
69	0.2608695652173913	0	0	0	1	1	0	0	0	3pUTR
148	0.30405405405405406	0	0	0	2	5	0	0	0	3pUTR
50	0.34	0	0	0	0	1	0	0	0	3pUTR
5126	0.4465470152165431	0	0	2	32	104	0	0	6	3pUTR
47	0.2765957446808511	0	0	0	0	1	0	0	0	3pUTR
464	0.5452586206896551	0	0	0	1	10	0	0	0	3pUTR
610	0.4262295081967213	1	1	1	5	10	0	0	0	3pUTR
402	0.4154228855721393	1	1	1	4	7	0	0	0	3pUTR
188	0.48936170212765956	0	0	0	1	4	0	0	0	3pUTR
921	0.4169381107491857	1	1	2	7	18	0	0	0	3pUTR
49	0.42857142857142855	0	0	0	0	3	0	0	0	3pUTR
83	0.4939759036144578	0	0	0	0	0	0	0	0	3pUTR
105	0.5904761904761905	0	0	0	0	1	0	0	0	3pUTR
37	0.40540540540540543	0	0	0	0	1	0	0	0	3pUTR
253	0.6205533596837944	0	0	0	0	7	0	0	0	3pUTR
42	0.5952380952380952	0	0	0	0	0	0	0	0	3pUTR
66	0.5606060606060606	0	0	0	0	0	0	0	0	3pUTR
154	0.35714285714285715	0	0	0	0	2	0	0	0	3pUTR
53	0.6037735849056604	0	0	0	0	1	0	0	0	3pUTR
761	0.3679369250985545	0	0	1	4	15	0	0	1	3pUTR
69	0.6231884057971014	0	0	0	0	1	0	0	0	3pUTR
593	0.5430016863406408	0	1	1	5	11	0	0	0	3pUTR
146	0.4520547945205479	0	0	0	0	2	0	0	0	3pUTR
70	0.35714285714285715	0	0	0	1	1	0	0	0	3pUTR
216	0.36574074074074076	0	0	0	1	6	0	0	0	3pUTR
45	0.4444444444444444	0	0	0	0	0	0	0	0	3pUTR
15	0.4666666666666667	0	0	0	0	0	0	0	0	3pUTR
170	0.5705882352941176	0	0	0	0	1	0	0	1	3pUTR
22	0.36363636363636365	0	0	0	1	1	0	0	0	3pUTR
648	0.5925925925925926	0	0	0	1	9	0	0	0	3pUTR
170	0.5764705882352941	0	0	0	2	2	0	0	0	3pUTR
61	0.4098360655737705	0	0	0	0	1	0	0	0	3pUTR
194	0.4845360824742268	0	0	0	0	1	0	1	1	3pUTR
135	0.6296296296296297	0	0	0	0	1	0	0	0	3pUTR
216	0.3148148148148148	0	0	1	1	10	0	0	0	3pUTR
147	0.3877551020408163	0	0	0	1	2	0	0	0	3pUTR
79	0.5443037974683544	0	0	0	0	5	0	0	0	3pUTR
23	0.6086956521739131	0	0	0	0	0	0	0	0	3pUTR
176	0.375	0	0	1	1	3	0	0	0	3pUTR
123	0.6422764227642277	0	0	0	0	0	0	0	1	3pUTR
224	0.6026785714285714	0	0	0	1	1	0	0	0	3pUTR
248	0.4798387096774194	0	0	0	0	7	0	0	0	3pUTR
238	0.4369747899159664	0	0	1	1	7	0	0	0	3pUTR
118	0.3389830508474576	0	0	0	0	2	0	0	0	3pUTR
152	0.5263157894736842	0	0	0	2	2	0	0	0	3pUTR
425	0.2988235294117647	0	0	0	4	7	0	0	0	3pUTR
451	0.29933481152993346	0	0	0	4	7	0	0	0	3pUTR
324	0.2716049382716049	0	0	0	3	4	0	0	0	3pUTR
34	0.38235294117647056	0	0	0	0	2	0	0	0	3pUTR
430	0.5790697674418605	0	0	0	1	8	0	0	0	3pUTR
34	0.38235294117647056	0	0	0	0	2	0	0	0	3pUTR
434	0.576036866359447	0	0	0	1	8	0	0	0	3pUTR
106	0.5471698113207547	0	0	0	0	2	0	0	0	3pUTR
23	0.5652173913043478	0	0	0	0	0	0	0	0	3pUTR
189	0.4973544973544973	0	0	0	1	4	0	0	0	3pUTR
32	0.3125	0	0	0	0	0	0	0	0	3pUTR
193	0.6839378238341969	0	0	0	0	0	0	0	0	3pUTR
168	0.6011904761904762	0	0	0	0	1	0	0	1	3pUTR
113	0.3008849557522124	0	1	2	3	4	0	0	0	3pUTR
1355	0.5512915129151291	0	0	1	6	17	0	0	2	3pUTR
128	0.3203125	0	0	0	1	4	0	0	0	3pUTR
254	0.38976377952755903	0	0	0	2	3	0	0	0	3pUTR
175	0.35428571428571426	0	0	0	2	3	0	0	0	3pUTR
56	0.42857142857142855	0	0	0	1	3	0	0	0	3pUTR
24	0.5416666666666666	0	0	0	0	0	0	0	0	3pUTR
10	0.5	0	0	0	0	0	0	0	0	3pUTR
257	0.5369649805447471	0	0	0	0	0	0	0	0	3pUTR
9	0.5555555555555556	0	0	0	0	0	0	0	0	3pUTR
82	0.4634146341463415	0	0	0	1	2	0	0	0	3pUTR
135	0.4148148148148148	0	0	0	2	5	0	0	0	3pUTR
111	0.2882882882882883	1	1	1	1	1	0	0	0	3pUTR
212	0.4716981132075472	0	0	0	0	3	0	0	0	3pUTR
431	0.4361948955916473	0	0	0	2	9	0	0	0	3pUTR
87	0.5287356321839081	0	0	0	0	0	0	0	0	3pUTR
259	0.5173745173745173	0	1	1	1	2	0	0	0	3pUTR
540	0.4648148148148148	0	1	1	2	7	0	0	0	3pUTR
5051	0.49455553355771137	1	1	4	13	66	0	0	5	3pUTR
77	0.3246753246753247	0	0	0	1	1	0	0	0	3pUTR
102	0.5980392156862745	0	0	0	0	3	0	0	1	3pUTR
137	0.656934306569343	0	0	0	0	1	0	0	0	3pUTR
68	0.5441176470588235	0	0	0	0	1	0	0	0	3pUTR
578	0.5415224913494809	0	0	0	1	9	0	0	1	3pUTR
174	0.6436781609195402	0	0	0	0	0	0	0	1	3pUTR
85	0.38823529411764707	0	0	0	0	0	0	0	0	3pUTR
37	0.3783783783783784	0	0	0	0	0	0	0	0	3pUTR
442	0.5158371040723982	0	0	1	2	10	0	1	1	3pUTR
129	0.4496124031007752	0	0	0	1	3	0	0	0	3pUTR
153	0.47058823529411764	0	0	0	0	5	0	0	0	3pUTR
116	0.6206896551724138	0	0	0	1	1	0	0	0	3pUTR
106	0.6981132075471698	0	0	0	0	1	0	0	0	3pUTR
9	0.5555555555555556	0	0	0	0	0	0	0	0	3pUTR
154	0.45454545454545453	0	0	0	1	4	0	0	0	3pUTR
80	0.475	0	0	0	1	2	0	0	0	3pUTR
439	0.39863325740318906	0	0	0	1	11	0	0	0	3pUTR
1062	0.3935969868173258	1	1	3	6	17	0	0	0	3pUTR
156	0.3782051282051282	0	0	0	1	3	0	0	0	3pUTR
304	0.5723684210526315	0	0	0	0	4	0	0	0	3pUTR
46	0.8260869565217391	0	0	0	0	0	0	0	0	3pUTR
2	1.0	0	0	0	0	0	0	0	0	3pUTR
257	0.5992217898832685	0	0	0	2	4	0	0	0	3pUTR
48	0.6041666666666666	0	0	0	0	1	0	0	0	3pUTR
1814	0.3235942668136714	1	1	4	16	38	0	0	0	3pUTR
2215	0.48261851015801355	0	0	2	10	41	0	0	6	3pUTR
129	0.3643410852713178	0	0	0	1	1	0	0	0	3pUTR
200	0.41	0	0	0	0	2	0	0	1	3pUTR
590	0.488135593220339	0	0	0	5	10	0	0	0	3pUTR
1	1.0	0	0	0	0	0	0	0	0	3pUTR
182	0.4010989010989011	0	0	0	0	4	0	0	0	3pUTR
182	0.4010989010989011	0	0	0	0	4	0	0	0	3pUTR
182	0.4010989010989011	0	0	0	0	4	0	0	0	3pUTR
144	0.4930555555555556	0	0	1	2	3	0	0	0	3pUTR
314	0.4681528662420382	0	0	1	1	5	0	0	0	3pUTR
36	0.3333333333333333	0	0	0	0	1	0	0	0	3pUTR
660	0.4712121212121212	0	0	0	2	8	0	0	0	3pUTR
236	0.5338983050847458	0	0	0	1	3	0	0	1	3pUTR
142	0.5774647887323944	0	0	0	1	2	0	0	1	3pUTR
108	0.3148148148148148	0	0	0	1	2	0	0	0	3pUTR
37	0.3783783783783784	0	0	0	1	1	0	0	0	3pUTR
